,PC_neighborhood_1,PC_neighborhood_2,PC_neighborhood_3,PC_neighborhood_4,PC_neighborhood_5,PC_neighborhood_6,PC_neighborhood_7,PC_neighborhood_8,PC_demographics_1,PC_demographics_2,Price,walk_score,Condo age,Percent difference,Cluster,Index,Exponential difference,lat,long,Neighborhood growth (%),Population density,Unemployment rate
913,-1.1948033751222515,-1.9999077030446604,0.1258429534695759,0.18776567576952802,0.1853250720403932,-0.4136908909715629,0.48150837235439986,0.7421924883872185,1.2822645454971469,7.751983682657667,499700,68.0,21.0,-8.604387632579478,3,913,2829.0950673918896,45.52140204,-73.61726513,2,6254,6
914,0.6718041260387289,-1.7380066153742306,0.7518477124791152,0.3806610256977968,-1.5153906970426712,0.04085192312936874,-0.7373525821071126,0.11852871955620815,-0.09203431494701692,-0.35522159320894187,329000,76.0,71.0,19.461493161094158,1,914,6602.394373515658,45.504452,-73.628075,1,7718,11
915,-2.200267074963982,1.0310018211072252,0.8732774114532914,-0.1880021440780762,0.5958343248288382,-0.28628616654448513,0.42490538232492786,-0.45667718943417246,-3.1530232803618263,0.026145420855424192,555000,95.0,6.0,-10.081097972973014,0,915,2674.1855445291294,45.50219955,-73.56308554,6,6414,10
916,-0.2799024426881652,-1.6212337857345125,-0.05962971322656891,-0.13985822138187234,-0.30789574054048335,0.9751648927849097,0.6610950789645214,0.5522858470439996,0.9685570628860304,1.3741779733087736,259000,78.0,15.0,11.46665057915058,1,916,5367.068109696158,45.467314,-73.566244,5,7181,8
917,2.6725720026694892,-1.4784301883054995,0.890570134273059,-0.6037195564948298,0.7917847444555536,-0.20066381771261693,0.16013933414774428,-0.7467025648704518,2.687193586694706,-2.0941076032600003,259000,57.0,61.0,-10.728312017374519,1,917,2607.6662818575774,45.580737,-73.534131,3,5347,9
918,2.6725720026694892,-1.4784301883054995,0.890570134273059,-0.6037195564948298,0.7917847444555536,-0.20066381771261693,0.16013933414774428,-0.7467025648704518,2.687193586694706,-2.0941076032600003,399000,57.0,61.0,-9.112711466165354,1,918,2775.278745509197,45.580737,-73.534131,3,5347,9
919,-0.6243377701124451,-0.6023550683782966,-1.188509334524218,-1.0142064704660814,0.37607399430590255,0.6198073926355491,0.4395963330332102,0.19862411909604666,0.7450582929428698,-0.537375302862724,462700,77.0,11.0,0.8869880592175727,5,919,3928.8593662142607,45.545595,-73.569486,4,8741,8
920,1.7697541479842473,0.08120540272862474,2.498868223064461,-0.7176993569202144,0.10409644046658577,1.0302718089892031,1.846527394516492,0.4083995488015458,2.3674329967933705,0.15820148482330043,465000,41.0,3.0,-14.266854838709724,5,920,2258.7939674439053,45.53302,-73.679971,6,5545,10
921,-1.9431169408563553,-0.8040794775040605,-0.9219833581854414,-0.1896426190627112,-0.18622376331972773,0.028776584645039467,0.6320528120766123,-0.44971064352725365,-3.1530232803618263,0.026145420855424192,529000,82.0,35.0,-10.573582230623819,6,921,2623.492873419095,45.527895,-73.550071,6,6414,10
922,-2.351589913409563,1.4294472164920977,1.2705826271479959,0.9034215968073556,0.32609565040526045,-0.16042481065363806,-0.4382687474606743,0.5060643137666705,-3.1530232803618263,0.026145420855424192,320000,97.0,4.0,1.2840429687499817,0,922,3978.792309824899,45.496628,-73.572402,6,6414,10
