,address,lat,long,price,total_area,restaurants,vibrant,cycling_friendly,historic,parks,groceries,pedestrian_friendly,transit_friendly,greenery,year_built,unemployment_rate_2016_,bathrooms,powder_rooms,river_proximity,has_pool,has_garage
832,"190, Rue Murray, apt. 1412, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.492463,-73.559196,365000,491.0,10.0,9.0,10.0,5.0,10,10.0,10.0,9.0,4.0,2015.0,8,1.0,0.0,False,True,False
833,"9655, Rue Saint-Hubert, apt. 2, Montréal (Ahuntsic-Cartierville), Neighbourhood Ahuntsic Central",45.55408977,-73.65202,259000,609.0,8.0,5.0,8.0,3.0,10,10.0,8.0,9.0,6.0,2011.0,10,1.0,0.0,False,False,False
834,"365, Rue Saint-André, apt. 313, Montréal (Ville-Marie), Neighbourhood Old Montréal",45.513042,-73.54981,469000,629.0,10.0,9.0,8.0,7.0,10,10.0,9.0,9.0,3.0,2017.0,10,1.0,0.0,False,False,True
835,"1090, Rue Oscar-Benoît, apt. 202, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Neighbourhood Pointe-aux-Trembles",45.651979,-73.495044,175500,800.0,4.0,2.0,7.0,0.0,7,6.0,4.0,4.0,7.0,1988.0,7,1.0,0.0,False,False,False
836,"405, Rue de la Concorde, apt. 2511, Montréal (Ville-Marie), Neighbourhood Central",45.50695766,-73.57069625,436000,425.0,10.0,10.0,8.0,7.0,10,10.0,10.0,10.0,3.0,2016.0,10,1.0,0.0,False,False,False
837,"125, Rue Elmire, apt. 302, Montréal (Le Plateau-Mont-Royal), Neighbourhood Mile-End",45.523254,-73.589343,588000,928.0,10.0,10.0,10.0,7.0,10,10.0,10.0,10.0,5.0,1910.0,8,1.0,0.0,False,False,False
838,"7361, Avenue Victoria, apt. 312, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.50016,-73.64888,309900,643.0,7.0,4.0,4.0,0.0,10,9.0,9.0,8.0,4.0,2011.0,11,1.0,0.0,False,True,True
839,"859, Rue de la Commune Est, apt. 611, Montréal (Ville-Marie), Neighbourhood Old Montréal",45.51246153,-73.54938122,814000,1401.0,10.0,9.0,8.0,7.0,10,10.0,7.0,9.0,5.0,2009.0,10,1.0,1.0,False,True,True
840,"1045, Rue Wellington, apt. 1902, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.493785,-73.557494,589000,883.0,10.0,9.0,10.0,6.0,10,10.0,10.0,10.0,3.0,2013.0,8,1.0,0.0,False,False,True
841,"5077, Rue Paré, apt. 513, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.498479,-73.653503,439000,809.0,7.0,4.0,3.0,0.0,8,10.0,8.0,8.0,5.0,2014.0,11,2.0,0.0,False,False,True
842,"2100, boulevard Saint-Laurent, apt. 604, Montréal (Ville-Marie), Neighbourhood Central",45.51215018,-73.56883897,349600,510.0,10.0,10.0,9.0,7.0,10,10.0,10.0,10.0,4.0,2019.0,10,1.0,0.0,False,False,False
843,"1863, Avenue De Lorimier, apt. 2, Montréal (Ville-Marie), Neighbourhood Central",45.52759536,-73.55564828,344000,879.0,10.0,9.0,10.0,6.0,10,10.0,10.0,9.0,6.0,2014.0,10,1.0,0.0,False,False,False
844,"3473, Rue Sainte-Catherine Est, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.54209786,-73.53945789,409000,1174.0,8.0,7.0,10.0,6.0,8,9.0,10.0,8.0,5.0,1920.0,9,1.0,0.0,False,False,True
845,"2727, Rue Saint-Patrick, apt. 215, Montréal (Le Sud-Ouest), Neighbourhood Pointe-Saint-Charles",45.47886828,-73.57278188,379000,565.0,10.0,7.0,10.0,5.0,10,10.0,10.0,9.0,6.0,2014.0,8,1.0,0.0,False,False,False
846,"873, boulevard De Maisonneuve Est, apt. 201, Montréal (Ville-Marie), Neighbourhood Village",45.516954,-73.559895,739000,1333.0,10.0,10.0,10.0,7.0,10,10.0,10.0,10.0,3.0,1959.0,10,2.0,0.0,False,False,True
847,"2495, boulevard De Maisonneuve Est, Montréal (Ville-Marie), Neighbourhood Central",45.529878,-73.547411,399900,849.0,10.0,8.0,10.0,6.0,10,9.0,10.0,9.0,5.0,2004.0,10,1.0,0.0,False,False,False
848,"440, 19e Avenue, apt. 108, Montréal (Lachine), Neighbourhood East",45.436472,-73.680772,319000,617.0,5.0,3.0,8.0,5.0,9,9.0,8.0,5.0,4.0,2014.0,9,1.0,0.0,False,False,True
849,"795, Rue Muir, apt. 1501, Montréal (Saint-Laurent), Neighbourhood Others",45.522132,-73.66932,1000000,2176.0,7.0,4.0,4.0,2.0,9,9.0,7.0,9.0,7.0,1990.0,10,2.0,0.0,False,True,True
850,"668, 36e Avenue, apt. A01, Montréal (Lachine), Neighbourhood West",45.440974,-73.696604,229000,678.0,5.0,3.0,5.0,0.0,8,6.0,5.0,5.0,6.0,1988.0,9,1.0,0.0,False,False,False
851,"5363, Rue Saint-Denis, apt. 109, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.52868638,-73.59287705,329900,618.0,10.0,10.0,10.0,6.0,10,10.0,10.0,9.0,6.0,2013.0,8,1.0,0.0,False,False,False
852,"888, Rue Wellington, apt. 712, Montréal (Ville-Marie), Neighbourhood La Cité du Multimédia",45.49646392,-73.55546535,359000,518.0,10.0,10.0,10.0,7.0,10,9.0,10.0,10.0,3.0,2014.0,10,1.0,0.0,False,True,False
853,"7000, Rue Allard, apt. 439, Montréal (LaSalle)",45.448313,-73.605995,399000,750.0,7.0,4.0,5.0,3.0,9,9.0,8.0,9.0,4.0,2013.0,10,1.0,0.0,False,False,True
854,"10650, Place de l'Acadie, apt. 253, Montréal (Ahuntsic-Cartierville), Neighbourhood Nouveau Bordeaux",45.53339027,-73.67912634,309500,764.0,6.0,4.0,3.0,0.0,10,9.0,8.0,9.0,3.0,2012.0,10,1.0,0.0,False,False,True
855,"101, Rue de la Rotonde, apt. 1606, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.4736429,-73.5396873,529000,673.0,6.0,3.0,6.0,0.0,8,7.0,6.0,7.0,2.0,2017.0,8,1.0,0.0,False,True,True
856,"1601, Rue Viola-Desmond, apt. 612, Montréal (LaSalle)",45.44916219,-73.605712,269000,396.0,7.0,4.0,5.0,2.0,9,9.0,7.0,9.0,4.0,2018.0,10,1.0,0.0,False,False,True
857,"2393, Avenue Regent, apt. 102, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Notre-Dame-de-Grâce",45.469348,-73.617339,479000,1099.0,9.0,5.0,5.0,6.0,7,10.0,10.0,9.0,9.0,2007.0,11,1.0,1.0,False,False,True
858,"88, Rue Charlotte, apt. 612, Montréal (Ville-Marie), Neighbourhood Central",45.5101,-73.561564,439000,815.0,10.0,10.0,8.0,7.0,10,10.0,10.0,10.0,4.0,2005.0,10,2.0,0.0,False,False,False
859,"2530, Place Michel-Brault, apt. 729, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Old Rosemont",45.542214,-73.573966,550000,1012.0,10.0,7.0,9.0,3.0,10,10.0,8.0,8.0,3.0,2015.0,8,2.0,0.0,False,True,True
860,"79, Rue Jean-Talon Est, apt. 5, Montréal (Villeray/Saint-Michel/Parc-Extension), Neighbourhood Villeray",45.53533254,-73.61732654,449000,905.0,10.0,9.0,10.0,6.0,10,10.0,10.0,10.0,5.0,2005.0,11,1.0,1.0,False,False,False
861,"1155, Rue de la Montagne, apt. 1109, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.49673329,-73.57250929,499000,491.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,5.0,2016.0,10,1.0,0.0,False,True,True
862,"6900, boulevard Gouin Est, apt. 1902, Montréal (Montréal-Nord)",45.62882827,-73.6197866,577000,1539.0,5.0,2.0,4.0,3.0,7,7.0,6.0,6.0,7.0,1982.0,12,1.0,1.0,True,True,True
863,"1414, Rue Chomedey, apt. 504, Montréal (Ville-Marie), Neighbourhood Central West",45.490749,-73.583543,688000,900.0,10.0,10.0,5.0,7.0,10,10.0,10.0,10.0,5.0,2012.0,10,2.0,0.0,False,False,True
864,"1188, Rue Saint-Antoine Ouest, apt. 3312, Montréal (Ville-Marie), Neighbourhood Central",45.49576785,-73.5676349,478000,536.0,10.0,10.0,6.0,6.0,10,9.0,10.0,10.0,5.0,2019.0,10,1.0,0.0,False,True,True
865,"5175, Avenue de Courtrai, apt. 606, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.49428211,-73.64810036,345000,637.0,8.0,4.0,3.0,2.0,8,10.0,7.0,8.0,6.0,2019.0,11,1.0,0.0,False,False,False
866,"1414, Rue Chomedey, apt. 951, Montréal (Ville-Marie), Neighbourhood Central West",45.49112506,-73.58332842,480000,534.0,10.0,10.0,5.0,7.0,10,10.0,10.0,10.0,7.0,2013.0,10,1.0,0.0,False,False,True
867,"9402, Rue Myra-Cree, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Mercier",45.611623,-73.531753,365000,950.0,5.0,2.0,4.0,0.0,6,7.0,5.0,6.0,2.0,2010.0,9,1.0,0.0,False,False,True
868,"1155, Rue de la Montagne, apt. 2209, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.496628,-73.572402,499000,488.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,5.0,2016.0,10,1.0,0.0,False,False,False
869,"7600, 18e Avenue, apt. 5, Montréal (Villeray/Saint-Michel/Parc-Extension), Neighbourhood Saint-Michel",45.565978,-73.598967,259000,626.0,8.0,5.0,5.0,2.0,10,10.0,10.0,9.0,4.0,2010.0,11,1.0,0.0,False,False,False
870,"1188, Rue Saint-Antoine Ouest, apt. 3606, Montréal (Ville-Marie), Neighbourhood Central",45.496189,-73.56771,514600,581.0,10.0,10.0,6.0,6.0,10,9.0,10.0,10.0,5.0,2019.0,10,1.0,0.0,False,False,True
871,"100, Rue André-Prévost, apt. 713, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.4489118,-73.55991064,505000,875.0,2.0,1.0,6.0,0.0,6,1.0,3.0,2.0,4.0,2013.0,8,1.0,0.0,True,True,True
872,"2000, boulevard René-Lévesque Ouest, apt. 706, Montréal (Ville-Marie), Neighbourhood Central West",45.489532,-73.578687,420000,410.0,10.0,10.0,4.0,7.0,10,9.0,9.0,10.0,7.0,2019.0,10,1.0,0.0,False,True,True
873,"5505, Chemin Queen-Mary, apt. 303, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.481491,-73.631473,499000,864.0,9.0,5.0,4.0,5.0,8,10.0,10.0,10.0,5.0,2013.0,11,2.0,0.0,False,False,True
874,"7400, boulevard Saint-Laurent, apt. 409, Montréal (Villeray/Saint-Michel/Parc-Extension), Neighbourhood Villeray",45.535525,-73.621478,479000,746.0,10.0,9.0,10.0,6.0,10,10.0,10.0,10.0,3.0,1922.0,11,1.0,0.0,False,False,True
875,"5000, boulevard de l'Assomption, apt. 1406, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Cité-Jardin",45.56965533,-73.55505042,1149000,1480.0,7.0,4.0,9.0,0.0,10,10.0,7.0,8.0,6.0,2014.0,8,2.0,0.0,False,True,True
876,"405, Rue de la Concorde, apt. 1511, Montréal (Ville-Marie), Neighbourhood Central",45.507093,-73.570825,398000,425.0,10.0,10.0,8.0,7.0,10,10.0,10.0,10.0,3.0,2016.0,10,1.0,0.0,False,False,False
877,"2221, Rue Darling, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.54335645,-73.54925836,899000,3000.0,9.0,8.0,10.0,6.0,8,10.0,10.0,9.0,7.0,1929.0,9,2.0,0.0,False,False,True
878,"760, Chemin Marie-Le Ber, apt. 202, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.46444446,-73.55008254,325000,768.0,4.0,2.0,7.0,0.0,7,9.0,4.0,4.0,9.0,1994.0,8,1.0,1.0,False,True,True
879,"1165, Rue Wellington, apt. 702, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.492724,-73.558197,319000,384.0,10.0,9.0,10.0,5.0,10,10.0,10.0,9.0,3.0,2017.0,8,1.0,0.0,False,True,True
880,"1228, Rue des Bassins, apt. 1202, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.49121172,-73.55883952,385000,435.0,10.0,8.0,10.0,5.0,10,10.0,10.0,9.0,7.0,2020.0,8,1.0,0.0,False,True,True
881,"40, Avenue Manseau, apt. 6, Montréal (Outremont)",45.52140204,-73.61726513,499700,897.0,10.0,7.0,7.0,6.0,10,9.0,9.0,9.0,7.0,1999.0,6,1.0,0.0,False,False,False
882,"3145, Avenue Linton, apt. 8, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.504452,-73.628075,329000,756.0,9.0,5.0,5.0,3.0,8,10.0,10.0,9.0,7.0,1949.0,11,1.0,0.0,False,False,True
883,"495, Avenue Viger Ouest, apt. 1105, Montréal (Ville-Marie), Neighbourhood Central West",45.50219955,-73.56308554,555000,622.0,10.0,10.0,5.0,7.0,10,9.0,10.0,10.0,4.0,2014.0,10,1.0,0.0,False,True,True
884,"3711, boulevard LaSalle, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Verdun",45.467314,-73.566244,259000,706.0,9.0,5.0,8.0,6.0,10,10.0,10.0,9.0,6.0,2005.0,8,1.0,0.0,False,False,False
885,"2662Z, Avenue Parkville, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Mercier",45.580737,-73.534131,259000,661.0,6.0,4.0,7.0,2.0,8,7.0,7.0,8.0,6.0,1959.0,9,1.0,0.0,False,False,False
886,"2660Z, Avenue Parkville, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Mercier",45.580737,-73.534131,399000,733.0,6.0,4.0,7.0,2.0,8,7.0,7.0,8.0,6.0,1959.0,9,2.0,1.0,False,False,True
887,"4860, 5e Avenue, apt. 1, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Shop Angus",45.545595,-73.569486,462700,1094.0,9.0,8.0,9.0,5.0,10,9.0,10.0,8.0,5.0,2009.0,8,1.0,0.0,False,False,True
888,"10050, Place de l'Acadie, apt. 1641, Montréal (Ahuntsic-Cartierville), Neighbourhood Nouveau Bordeaux",45.53302,-73.679971,465000,959.0,6.0,4.0,3.0,0.0,10,9.0,8.0,9.0,3.0,2017.0,10,1.0,0.0,False,False,True
889,"1580, Rue Fullum, Montréal (Ville-Marie), Neighbourhood Central",45.527895,-73.550071,529000,1400.0,10.0,9.0,10.0,7.0,10,10.0,10.0,9.0,5.0,1985.0,10,1.0,1.0,False,False,False
890,"1155, Rue de la Montagne, apt. 404, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.496628,-73.572402,320000,357.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,5.0,2016.0,10,1.0,0.0,False,False,False
891,"4785, Rue Messier, apt. 201, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.538495,-73.573833,415000,808.0,10.0,10.0,10.0,6.0,10,10.0,10.0,9.0,6.0,2010.0,8,2.0,0.0,False,False,False
892,"3480, Rue Simpson, apt. 1011, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.498205,-73.584059,400000,962.0,10.0,10.0,7.0,6.0,10,10.0,10.0,10.0,6.0,1972.0,10,2.0,0.0,False,True,True
893,"9340, Avenue Cérès, apt. 101, Montréal (Pierrefonds-Roxboro), Neighbourhood Pierrefonds/East",45.502101,-73.782706,269900,1074.0,4.0,2.0,4.0,0.0,8,6.0,4.0,7.0,5.0,1988.0,8,1.0,0.0,False,False,True
894,"1288, Avenue des Canadiens-de-Montréal, apt. 1211, Montréal (Ville-Marie), Neighbourhood Central West",45.495988,-73.569304,599000,620.0,10.0,10.0,4.0,6.0,10,9.0,9.0,10.0,3.0,2016.0,10,1.0,0.0,False,True,True
895,"221, Rue Saint-Jacques, apt. 304, Montréal (Ville-Marie), Neighbourhood Old Montréal",45.50361109,-73.55877838,534000,711.0,10.0,10.0,5.0,10.0,9,10.0,10.0,10.0,3.0,2014.0,10,1.0,0.0,False,False,False
896,"115, Rue Sainte-Marguerite, apt. 3, Montréal (Le Sud-Ouest), Neighbourhood Saint-Henri/Petite Bourgogne",45.474117,-73.583175,399000,847.0,10.0,5.0,10.0,6.0,10,10.0,10.0,9.0,5.0,2009.0,8,1.0,0.0,False,False,False
897,"6000, Chemin Deacon, apt. 2H, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.510882,-73.619846,685000,1264.0,9.0,5.0,5.0,4.0,10,9.0,10.0,9.0,9.0,1983.0,11,2.0,0.0,False,False,True
898,"3154, Rue Sainte-Catherine Est, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.5387054,-73.54147951,459000,1380.0,9.0,7.0,10.0,6.0,8,10.0,9.0,8.0,4.0,2007.0,9,1.0,1.0,False,False,False
899,"10700, Rue Sackville, apt. 304, Montréal (Ahuntsic-Cartierville), Neighbourhood Ahuntsic East",45.579385,-73.653156,239000,860.0,6.0,4.0,6.0,3.0,9,8.0,9.0,8.0,8.0,1986.0,10,1.0,0.0,False,False,True
900,"7871, Rue Madeleine-Huguenin, apt. 3, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Mercier",45.59205595,-73.52382317,219000,791.0,5.0,3.0,5.0,2.0,7,9.0,6.0,8.0,7.0,1984.0,9,1.0,0.0,False,False,False
901,"1373, boulevard Alexis-Nihon, apt. 306, Montréal (Saint-Laurent), Neighbourhood New Saint-Laurent/Bois-Franc",45.510914,-73.697535,474500,1099.0,6.0,3.0,8.0,0.0,10,8.0,6.0,8.0,3.0,2011.0,10,1.0,1.0,False,False,True
902,"10644, Grande Allée, Montréal (Ahuntsic-Cartierville), Neighbourhood Ahuntsic West",45.550815,-73.669905,890000,3475.0,7.0,5.0,7.0,3.0,7,10.0,10.0,9.0,8.0,1932.0,10,3.0,0.0,False,True,True
903,"1229, Rue Joseph-Janot, apt. 02, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Neighbourhood Pointe-aux-Trembles",45.651814,-73.496806,184500,875.0,4.0,2.0,7.0,0.0,7,6.0,5.0,4.0,7.0,1987.0,7,1.0,0.0,False,False,False
904,"3490, Avenue De Lorimier, apt. 300, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.53134216,-73.56472937,485000,1152.0,10.0,10.0,10.0,7.0,10,10.0,10.0,9.0,8.0,1922.0,8,1.0,1.0,False,False,False
905,"2562, Avenue Bennett, apt. 6, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.55687198,-73.54830182,439000,938.0,7.0,5.0,10.0,4.0,10,9.0,9.0,9.0,6.0,1992.0,9,1.0,0.0,False,False,True
906,"5380, Chemin de la Côte-Saint-Paul, apt. 306, Montréal (Le Sud-Ouest), Neighbourhood Saint-Henri/Petite Bourgogne",45.467363,-73.593509,299000,566.0,9.0,5.0,7.0,5.0,10,9.0,9.0,8.0,5.0,2008.0,8,1.0,0.0,False,False,True
907,"405, Rue de la Concorde, apt. 1101, Montréal (Ville-Marie), Neighbourhood Central",45.507093,-73.570825,619000,763.0,10.0,10.0,8.0,7.0,10,10.0,10.0,10.0,3.0,2017.0,10,2.0,0.0,False,False,False
908,"4225, Rue Saint-Dominique, apt. 317, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.518902,-73.581446,699000,1475.0,10.0,10.0,10.0,7.0,10,10.0,10.0,9.0,5.0,1952.0,8,1.0,0.0,False,False,True
909,"291, Rue de la Commune Ouest, apt. 35, Montréal (Ville-Marie), Neighbourhood Old Montréal",45.501288,-73.554148,998000,1605.0,10.0,10.0,8.0,10.0,10,10.0,10.0,9.0,6.0,1840.0,10,2.0,0.0,True,False,True
910,"6415, Avenue De Chateaubriand, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie",45.535432,-73.603258,465000,1045.0,10.0,10.0,10.0,7.0,8,10.0,10.0,10.0,7.0,1930.0,8,1.0,0.0,False,False,False
911,"1564, Avenue Van Horne, Montréal (Outremont)",45.517924,-73.61682,495000,1600.0,10.0,8.0,7.0,6.0,10,9.0,10.0,10.0,6.0,1929.0,6,1.0,1.0,False,False,True
912,"640, Rue de la Métairie, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.46339195,-73.55045615,468000,1034.0,4.0,2.0,7.0,0.0,7,9.0,4.0,4.0,9.0,1990.0,8,1.0,0.0,False,False,True
913,"1200, Rue Saint-Jacques, apt. 1009, Montréal (Ville-Marie), Neighbourhood Central",45.49492,-73.566155,549000,807.0,10.0,10.0,7.0,6.0,10,10.0,10.0,10.0,4.0,2006.0,10,1.0,0.0,False,False,False
914,"650, boulevard Marcel-Laurin, apt. 409, Montréal (Saint-Laurent), Neighbourhood Saint-Laurent West",45.50555352,-73.68047212,289000,603.0,7.0,4.0,7.0,3.0,8,9.0,8.0,9.0,5.0,2006.0,10,1.0,0.0,False,False,True
915,"1550, Rue Saint-Louis, apt. 111, Montréal (Saint-Laurent), Neighbourhood Old Saint-Laurent",45.507147,-73.672346,348800,837.0,7.0,3.0,3.0,4.0,7,9.0,8.0,9.0,4.0,2008.0,10,1.0,0.0,False,False,False
916,"851, Avenue Laporte, Montréal (Le Sud-Ouest), Neighbourhood Saint-Henri/Petite Bourgogne",45.48070976,-73.58644092,419000,941.0,10.0,8.0,7.0,6.0,10,10.0,10.0,10.0,6.0,1910.0,8,1.0,0.0,False,False,True
917,"3940, Chemin de la Côte-des-Neiges, apt. C23, Montréal (Ville-Marie), Neighbourhood Central West",45.49522047,-73.59505483,599000,1561.0,10.0,7.0,8.0,5.0,10,9.0,9.0,9.0,9.0,1929.0,10,2.0,0.0,False,False,True
918,"5705, Rue Laurendeau, Montréal (Le Sud-Ouest), Neighbourhood Saint-Paul/Émard",45.461131,-73.588323,479900,1153.0,8.0,5.0,10.0,6.0,9,10.0,10.0,8.0,8.0,1912.0,8,1.0,0.0,False,False,False
919,"644, Rue Saint-Philippe, apt. 2, Montréal (Le Sud-Ouest), Neighbourhood Saint-Henri/Petite Bourgogne",45.47660908,-73.58768008,274900,496.0,10.0,7.0,9.0,7.0,9,10.0,10.0,10.0,7.0,2009.0,8,1.0,0.0,False,False,False
920,"242, Rue Young, apt. 705, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.4933353,-73.55962903,428000,663.0,10.0,9.0,10.0,5.0,10,10.0,10.0,9.0,3.0,2017.0,8,1.0,0.0,False,True,False
921,"1155, Rue de la Montagne, apt. 1710, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.496628,-73.572402,548000,536.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,5.0,2016.0,10,1.0,0.0,False,False,True
922,"1890, boulevard René-Lévesque Est, apt. 301F, Montréal (Ville-Marie), Neighbourhood Central",45.52228901,-73.54866474,339000,531.0,10.0,9.0,10.0,6.0,10,10.0,10.0,10.0,3.0,2015.0,10,1.0,0.0,False,False,False
923,"3629, Rue Sainte-Famille, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.512189,-73.574982,799000,1214.0,10.0,10.0,10.0,7.0,10,10.0,10.0,10.0,9.0,1875.0,8,1.0,1.0,False,False,True
924,"1218, Rue Sainte-Élisabeth, Montréal (Ville-Marie), Neighbourhood Central",45.51159356,-73.56056046,439000,976.0,10.0,10.0,9.0,7.0,10,10.0,10.0,10.0,6.0,1925.0,10,1.0,0.0,False,False,False
925,"9976, boulevard Perras, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Neighbourhood Rivière-des-Prairies",45.659157,-73.562525,219000,855.0,4.0,1.0,4.0,0.0,9,9.0,4.0,4.0,3.0,2007.0,7,1.0,0.0,False,False,False
926,"4975, Rue Jean-Talon Ouest, apt. 1005, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.497192,-73.650287,418000,799.0,8.0,4.0,3.0,0.0,8,9.0,9.0,9.0,4.0,2012.0,11,1.0,0.0,False,True,True
927,"5602, Place De Jumonville, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Cité-Jardin",45.57441196,-73.55403312,359000,971.0,7.0,4.0,5.0,2.0,9,9.0,8.0,8.0,8.0,1984.0,8,1.0,0.0,False,False,True
928,"15962, Rue Forsyth, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Neighbourhood Pointe-aux-Trembles",45.693523,-73.494227,209900,924.0,4.0,2.0,6.0,1.0,9,7.0,4.0,4.0,7.0,1994.0,7,1.0,1.0,False,False,True
929,"945, Rue du Glacis, Montréal (Ville-Marie), Neighbourhood Central",45.514181,-73.550667,499000,1147.0,10.0,9.0,9.0,6.0,9,9.0,10.0,9.0,4.0,2003.0,10,1.0,0.0,False,False,True
930,"190, Rue Murray, apt. 610, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.492463,-73.559196,499000,733.0,10.0,9.0,10.0,5.0,10,10.0,10.0,9.0,4.0,2015.0,8,1.0,0.0,False,True,False
931,"830, Rue de l'Église, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Verdun",45.462919,-73.57412,399500,803.0,9.0,5.0,10.0,6.0,9,10.0,10.0,9.0,5.0,2009.0,8,1.0,0.0,False,False,False
932,"1188, Rue Saint-Antoine Ouest, apt. 4904, Montréal (Ville-Marie), Neighbourhood Central",45.496189,-73.56771,919000,944.0,10.0,10.0,6.0,6.0,10,9.0,10.0,10.0,5.0,2019.0,10,2.0,0.0,False,True,True
933,"3430, Place Joseph-N.-Drapeau, apt. A02, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Shop Angus",45.547924,-73.560307,398700,1180.0,9.0,8.0,8.0,4.0,10,9.0,10.0,9.0,5.0,1989.0,8,1.0,0.0,False,False,False
934,"7650, 13e Avenue, apt. 301, Montréal (Villeray/Saint-Michel/Parc-Extension), Neighbourhood Saint-Michel",45.56303116,-73.60353133,449000,1165.0,8.0,5.0,5.0,2.0,10,10.0,9.0,9.0,4.0,2011.0,11,1.0,0.0,False,False,True
935,"5163, Rue Drolet, Montréal (Le Plateau-Mont-Royal), Neighbourhood Mile-End",45.526859,-73.590882,575000,972.0,10.0,10.0,10.0,6.0,10,10.0,10.0,10.0,6.0,1910.0,8,1.0,0.0,False,False,False
936,"8960, boulevard Saint-Michel, apt. 201, Montréal (Villeray/Saint-Michel/Parc-Extension), Neighbourhood Saint-Michel",45.57096513,-73.626402,389900,1360.0,7.0,5.0,6.0,2.0,8,9.0,10.0,8.0,6.0,2012.0,11,2.0,0.0,False,False,True
937,"2601, Rue Chapleau, apt. A, Montréal (Ville-Marie), Neighbourhood Central",45.53495794,-73.56083112,279000,711.0,10.0,9.0,9.0,6.0,10,10.0,10.0,9.0,8.0,1992.0,10,1.0,0.0,False,False,False
938,"5689, Rue Hadley, apt. 5, Montréal (Le Sud-Ouest), Neighbourhood Saint-Paul/Émard",45.4615974,-73.59221051,550000,1228.0,8.0,5.0,9.0,6.0,9,9.0,10.0,8.0,8.0,2019.0,8,1.0,1.0,False,False,False
