PC_neighborhood_1,PC_neighborhood_2,PC_demographics_1,PC_demographics_2,price,growth,walk_score,unemployment,condo_age,population_density,normalized_difference,clusters,index,positive_differences,lat,long,address
6.3675298697258995,3.057332291589671,0.9841021999392237,1.3758876495853072,592000,5,35.0,8,6.0,7181,0.18100717905405406,4,67,6.461202406153094e+22,45.47299,-73.538362,"299, Rue de la Rotonde, apt. 1109, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs"
-2.223025989522713,-0.33093808321994206,-3.139042914004503,0.02566377192822922,819000,6,91.0,10,1.0,6414,51.2666971916972,6,68,1.1264150867378846e+23,45.48944174,-73.57894449,"2000, boulevard René-Lévesque Ouest, apt. 1402, Montréal (Ville-Marie), Neighbourhood Central"
-2.5481156605376882,0.5723972410857794,-3.139042914004503,0.02566377192822922,459000,6,94.0,10,1.0,6414,11.918552559912854,0,69,7.366766978868761e+22,45.49576785,-73.56758125,"1188, Rue Saint-Antoine Ouest, apt. 1105, Montréal (Ville-Marie), Neighbourhood Central"
1.6648385889624493,-0.07949892438569017,4.323909686588779,-2.3510565550628915,319900,3,64.0,11,6.0,5813,-43.70377461706783,7,70,3.878445073176481e+22,45.577863,-73.594171,"4755, boulevard Métropolitain Est, apt. 608, Montréal (Saint-Léonard)"
4.713554740367746,0.4864092212356242,3.84651073898509,2.396486211200508,419000,5,37.0,10,27.0,2299,10.565393794749403,2,71,7.257003529086383e+22,45.501231,-73.69847800000002,"2750, boulevard de la Côte-Vertu, apt. 804, Montréal (Saint-Laurent), Neighbourhood Saint-Laurent West"
5.905866625125738,-0.7391261259243981,0.9841021999392237,1.3758876495853072,465000,5,35.0,8,32.0,7181,-123.98079301075269,4,72,1.3884182124892902e+22,45.462004,-73.55051800000003,"542, Rue De La Noue, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs"
2.336758348278562,1.3799646832773347,4.555245449885107,-1.5406420229956168,485000,3,46.0,10,7.0,4675,58.54713917525773,7,73,1.2155519899833332e+23,45.44704177,-73.60887055,"1800, boulevard Angrignon, apt. 711, Montréal (LaSalle)"
-2.5042049468993497,1.2085353983379685,-3.139042914004503,0.02566377192822922,499000,6,95.0,10,9.0,6414,17.860333166332666,0,74,7.866125256522405e+22,45.510464,-73.561933,"109, Rue Charlotte, apt. 506, Montréal (Ville-Marie), Neighbourhood Central"
-0.237731393188669,-0.6557091901721236,1.368240656379162,-3.686188280005528,274000,1,71.0,11,9.0,8692,25.368704379562047,5,75,8.539333133542953e+22,45.56606420000001,-73.60014607,"7639, Avenue Léonard-De Vinci, apt. 6, Montréal (Villeray/Saint-Michel/Parc-Extension), Neighbourhood Saint-Michel"
-2.920018234822016,-1.6618993397163264,-2.4412146831443833,1.1244654223601322,535000,4,93.0,8,120.0,12855,-32.086045560747664,6,76,4.453762824171224e+22,45.521934,-73.568508,"3719, Rue de Mentana, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal"
